text,label
"nope, incorrect command.",general_negate
clear my nine am alarms,alarm_remove
what conducts heat better copper bottomed pots or cast iron,cooking_recipe
get me a car,transport_taxi
can you tell me what movie has the best reviews,recommendation_movies
i don't mind to select any one.,general_dontcare
can you turn down the lights by twenty percent,iot_hue_lightdim
rotate the light colors,iot_hue_lightchange
what are the events taking place in new york today,recommendation_events
how is traffic over the donner summit now,transport_traffic
may i know the time in london,datetime_query
restart american gods,play_audiobook
add ashley to the wedding invite list,lists_createoradd
cancel all my appointments after three pm today and inform me the details,calendar_remove
what meetings do i have between eight ten today,calendar_query
start playing fm ninety six point five when it is one pm,play_radio
set a reminder for john's birthday next week,calendar_set
bingo,general_quirky
change my room lights to blue,iot_hue_lightchange
please confirm details.,general_confirm
start reading that alan partridge book,play_audiobook
what is the capital of china,qa_factoid
yeah you have got my instructions right.,general_affirm
can you play tic tac toe,play_game
what is on my shopping list,lists_query
prepare email for susan,email_sendemail
I am finding myself bored,i_am_bored
ah that's awesome work.,general_praise
hi olly change the color of lights in my room to red,iot_hue_lightchange
Shhh,shutup
call sarah,calendar_set
what are today's highlights from facebook,social_query
give me today's market trends for panasonic,qa_stock
Well why not,podbaydoorresponse
i need a cab in thirty minutes,transport_taxi
what is on the agenda for the four pm meeting with joe,calendar_query
can you set my alarm for seven thirty am,alarm_set
"it does not matter with me, olly.",general_dontcare
play my country playlist,play_music
turn off smart socket,iot_wemo_off
what's the next thing on my list of appointments,lists_query
start playing my most played podcast,play_podcasts
how is traffic from work to home,transport_traffic
tweet british airways that my last flight from chicago to london was delayed,social_post
can you make some coffee,iot_coffee
i need more light,iot_hue_lightup
when does the next train to work leave,transport_query
current traffic conditions,transport_traffic
use that email address as a contact,email_addcontact
that's a good song,music_likeness
delete this from list,lists_remove
is there any rap that doesn't involve sex money and drugs,music_query
what is derek's phone number,email_querycontact
make new list,lists_createoradd
search for the best spagetti recipe,cooking_recipe
give me the stock price for tommy hilfiger,qa_stock
how is the traffic in mg road,transport_traffic
change my plan erase my next event,calendar_remove
increase the volume to fifty,audio_volume_up
play program on xmtune please,play_radio
running train status to vienna,transport_query
what is planned for today in my local area,recommendation_events
"it is useful, thank you so much.",general_praise
i want to hear what i've just said again.,general_repeat
tell company their service is bad,social_post
can you place the sound on mute,audio_volume_mute
louder please,audio_volume_up
turn my audio higher,audio_volume_up
i no longer need the daily five pm alarm,alarm_remove
"anything is fine to me, olly.",general_dontcare
start a match of chess,play_game
is alex saved in my contacts list,email_querycontact
tell me about the cheapest flight fares to nj today,transport_ticket
reviews of the restaurants,takeaway_query
what is john smith's home phone number,email_querycontact
what is on the agenda for today,calendar_query
remove standup on friday at ten am,calendar_remove
i like you to confirm the details please.,general_confirm
open website google.com,open_website
i need a good shop,recommendation_locations
please turn off the wemo plug socket,iot_wemo_off
volume control,volume_control
hey i'd like you to order burger,takeaway_order
this is a good song put it on repeat,music_likeness
that's confirmed.,general_affirm
call me for this meeting,calendar_set
where should i go for mexican food in me area,recommendation_locations
can you turn off one of my lights in my bathroom,iot_hue_lightoff
tomorrow,asking_date
time difference between uk and us,datetime_convert
get me new definition,qa_definition
your answer is not clear.,general_explain
tell me about medieval war engines,qa_definition
delete mike stein from contacts list,lists_remove
could you please check the detail.,general_confirm
what are the titles of the lists in contacts,lists_query
what is weather today,weather_query
what temperature do you bake a potato,cooking_recipe
weather for the next week in new york,weather_query
search for nearby chinese restaurants,recommendation_locations
what is the most convenient hour to catch a train to york on saturday,transport_query
it's too bright in here can you turn a light off,iot_hue_lightoff
can i get the food to go,takeaway_query
get me the number for local taxi service,transport_taxi
when does the train from kansas city to iowa leave,transport_query
vacuum the living room in ten minutes,iot_cleaning
set the volume to low,audio_volume_down
radio please,play_radio
reset my locations list,lists_remove
isn't keith urban wonderful,music_likeness
hey check emails,email_query
set track twenty eight in music player on repeat,music_settings
explain quantum physics to me in language i understand,general_quirky
please read the last email for me,email_query
list my different alarm,alarm_query
will it rain,weather_query
do i have any new entries in my inbox,email_query
please play clash of clans,play_game
i need to make a list of bills that are due,lists_createoradd
tell me about alexander the great,qa_factoid
show directions to pondy,transport_query
can you define this word,qa_definition
"oh no, you did not get what i was searching for.",general_negate
